FF_HH;PM2_5Max;PM2_5Min;PM2_5Avg;PM10_Max;PM10_Min;PM10_Avg;Nodo
2024-04-29 13:00:20;6,6;4,9;5,8;6,6;4,9;5,8;Nodo 16
2024-04-29 13:15:15;5,6;3,5;4,5;5,6;3,5;4,5;Nodo 16
2024-04-29 13:30:22;4,4;2,8;3,3;4,4;2,8;3,3;Nodo 16
2024-04-29 13:45:14;3,4;2,9;3,1;3,4;2,9;3,1;Nodo 16
2024-04-29 14:00:21;3,3;2,8;3;3,3;2,8;3;Nodo 16
2024-04-29 14:15:15;4,1;3,2;3,6;4,1;3,2;3,6;Nodo 16
2024-04-29 14:30:19;3,6;2,9;3,1;3,6;2,9;3,1;Nodo 16
2024-04-29 14:45:14;3,9;2,9;3,4;3,9;2,9;3,4;Nodo 16
2024-04-29 15:00:22;3,7;2,5;3;3,7;2,5;3;Nodo 16
2024-04-29 15:15:16;3,7;2,4;2,8;3,7;2,4;2,8;Nodo 16
2024-04-29 15:30:20;4,9;3,2;3,6;4,9;3,2;3,6;Nodo 16
2024-04-29 16:00:21;4,5;3,3;4,1;4,5;3,3;4,1;Nodo 16
2024-04-29 16:15:15;4,8;3,5;4;4,8;3,5;4;Nodo 16
2024-04-29 16:30:19;4,9;3,3;4,1;4,9;3,3;4,1;Nodo 16
2024-04-29 16:45:15;4,4;3,8;4;4,4;3,8;4;Nodo 16
2024-04-29 17:00:18;4,8;3,3;4,1;4,8;3,3;4,1;Nodo 16
2024-04-29 17:15:12;5,2;4;4,6;5,2;4;4,6;Nodo 16
2024-04-29 17:30:20;6;4,5;5,1;6;4,5;5,1;Nodo 16
2024-04-29 17:45:14;6,6;4,2;5,1;6,6;4,2;5,1;Nodo 16
2024-04-29 18:00:19;6,1;4,3;5,3;6,1;4,3;5,3;Nodo 16
2024-04-29 18:15:14;6,6;5,4;5,9;6,6;5,4;5,9;Nodo 16
2024-04-29 18:30:18;7,5;5,3;6,3;7,5;5,3;6,3;Nodo 16
2024-04-29 18:45:12;7,9;5,6;6,7;7,9;5,6;6,7;Nodo 16
2024-04-29 19:00:20;8,6;6,4;7,2;8,6;6,4;7,2;Nodo 16
2024-04-29 19:15:14;5,7;3,5;4,8;5,7;3,5;4,8;Nodo 16
2024-04-29 19:30:19;4,2;2,8;3,4;4,2;2,8;3,4;Nodo 16
2024-04-29 19:45:13;3,2;2,6;2,9;3,2;2,6;2,9;Nodo 16
2024-04-29 20:00:18;4,6;2,7;3,7;4,6;2,7;3,7;Nodo 16
2024-04-29 20:15:12;3,7;2,7;3,1;3,7;2,7;3,1;Nodo 16
2024-04-29 20:30:20;5,8;2,9;4,1;5,8;2,9;4,1;Nodo 16
2024-04-29 20:45:14;6,9;4,4;5,5;6,9;4,4;5,5;Nodo 16
2024-04-29 21:00:19;7,6;5,1;6,1;7,6;5,1;6,2;Nodo 16
2024-04-29 21:15:13;6,4;4,4;5,6;6,4;4,4;5,6;Nodo 16
2024-04-29 21:30:18;5,7;4,5;5,1;5,7;4,5;5,1;Nodo 16
2024-04-29 21:45:12;6;4,9;5,5;6;4,9;5,5;Nodo 16
2024-04-29 22:00:16;6;4,6;5,3;6;4,6;5,3;Nodo 16
2024-04-29 22:15:11;5,3;4,7;5;5,3;4,7;5;Nodo 16
2024-04-29 22:30:19;6,3;4,4;5,1;6,3;4,4;5,1;Nodo 16
2024-04-29 22:45:14;5,3;3,9;4,6;5,3;3,9;4,6;Nodo 16
2024-04-29 23:00:18;5,1;3,7;4,5;5,1;3,7;4,5;Nodo 16
2024-04-29 23:15:12;4,9;3,6;4,1;4,9;3,6;4,1;Nodo 16
2024-04-29 23:30:18;4,9;4;4,4;4,9;4;4,4;Nodo 16
2024-04-29 23:45:11;5,3;4;4,8;5,3;4;4,8;Nodo 16
2024-04-30 00:00:17;6,1;5;5,6;6,1;5;5,6;Nodo 16
2024-04-30 00:15:12;5;4,1;4,3;5;4,1;4,3;Nodo 16
2024-04-30 00:30:19;4,2;3,4;3,8;4,2;3,4;3,8;Nodo 16
2024-04-30 00:45:10;4,2;3,6;3,8;4,2;3,6;3,8;Nodo 16
2024-04-30 01:00:16;4,1;3;3,6;4,1;3;3,6;Nodo 16
2024-04-30 01:15:10;4,3;3,1;3,8;4,3;3,1;3,8;Nodo 16
2024-04-30 01:30:17;4,8;3,6;4,1;4,8;3,6;4,1;Nodo 16
2024-04-30 01:45:11;4,4;3,5;4;4,4;3,5;4;Nodo 16
2024-04-30 02:00:16;4,6;3,4;3,9;4,6;3,4;3,9;Nodo 16
2024-04-30 02:15:09;4,5;3,3;3,7;4,5;3,3;3,7;Nodo 16
2024-04-30 02:30:18;4,3;3,6;3,9;4,3;3,6;3,9;Nodo 16
2024-04-30 02:45:12;5;3,6;4,2;5;3,6;4,2;Nodo 16
2024-04-30 03:00:16;5,3;4,3;4,6;5,3;4,3;4,6;Nodo 16
2024-04-30 03:15:11;4,2;3,5;3,8;4,2;3,5;3,8;Nodo 16
2024-04-30 03:30:15;4,1;3,1;3,5;4,1;3,1;3,5;Nodo 16
2024-04-30 03:45:10;4,4;3,2;3,8;4,4;3,2;3,8;Nodo 16
2024-04-30 04:00:18;5,4;4;4,5;5,4;4;4,5;Nodo 16
2024-04-30 04:15:12;5,4;4,5;4,8;5,4;4,5;4,8;Nodo 16
2024-04-30 04:30:16;5,6;4,3;4,9;5,6;4,3;4,9;Nodo 16
2024-04-30 04:45:11;5,6;4,2;4,7;5,6;4,2;4,7;Nodo 16
2024-04-30 05:00:15;5,5;4,3;4,9;5,5;4,3;4,9;Nodo 16
2024-04-30 05:15:09;5,5;4,5;5,1;5,5;4,5;5,1;Nodo 16
2024-04-30 05:30:17;6,1;4,6;5,6;6,1;4,6;5,6;Nodo 16
2024-04-30 05:45:11;6,5;5;5,5;6,5;5;5,5;Nodo 16
2024-04-30 06:00:16;7,6;4,8;6,2;7,6;4,8;6,2;Nodo 16
2024-04-30 06:15:11;7,1;6,4;6,8;7,1;6,4;6,8;Nodo 16
2024-04-30 06:30:15;7,8;5,4;6,5;7,8;5,4;6,5;Nodo 16
2024-04-30 06:45:09;7,7;6,2;6,9;7,7;6,2;6,9;Nodo 16
2024-04-30 07:00:14;7,7;5,6;6,6;7,7;5,6;6,6;Nodo 16
2024-04-30 07:15:08;6;4,3;5,3;6;4,3;5,3;Nodo 16
2024-04-30 07:30:16;9,8;5,3;6,2;9,8;5,3;6,2;Nodo 16
2024-04-30 07:45:11;9,5;6,7;8,2;9,5;6,7;8,2;Nodo 16
2024-04-30 08:00:15;11,7;7,8;9,3;11,7;7,8;9,3;Nodo 16
2024-04-30 08:15:10;9,3;5,9;7,7;9,3;5,9;7,7;Nodo 16
2024-04-30 08:30:14;7;4,2;5,5;7;4,2;5,5;Nodo 16
2024-04-30 08:45:08;7,7;6,1;6,8;7,7;6,1;6,8;Nodo 16
2024-04-30 09:00:16;8,3;6,6;7,2;8,3;6,6;7,2;Nodo 16
2024-04-30 09:15:10;6;4,5;5,2;6;4,5;5,2;Nodo 16
2024-04-30 09:30:15;4,3;3;3,7;4,3;3;3,7;Nodo 16
2024-04-30 09:45:09;4,8;2,8;4;4,8;2,8;4;Nodo 16
2024-04-30 10:00:14;5,7;3,7;4,6;5,7;3,7;4,6;Nodo 16
2024-04-30 10:15:08;4,4;3,2;3,9;4,4;3,2;3,9;Nodo 16
2024-04-30 10:30:16;4;3;3,4;4;3;3,4;Nodo 16
2024-04-30 10:45:08;4,2;2,7;3,4;4,2;2,7;3,4;Nodo 16
2024-04-30 11:00:13;4,4;2,8;3,2;4,4;2,8;3,2;Nodo 16
2024-04-30 11:15:07;4,3;3,3;3,8;4,3;3,3;3,8;Nodo 16
2024-04-30 11:30:15;4,5;3;3,6;4,5;3;3,6;Nodo 16
2024-04-30 11:45:09;5,1;3,1;4,1;5,1;3,1;4,1;Nodo 16
2024-04-30 12:00:14;5,3;3,7;4,6;5,3;3,7;4,6;Nodo 16
2024-04-30 12:15:08;5,2;3,7;4,2;5,2;3,7;4,2;Nodo 16
2024-04-30 12:30:13;4,7;3,6;4;4,7;3,6;4;Nodo 16
2024-04-30 12:45:07;5,2;4,1;4,5;5,2;4,1;4,5;Nodo 16
2024-04-30 13:00:15;5,1;3,7;4,4;5,1;3,7;4,4;Nodo 16
2024-04-30 13:15:09;5,4;4,4;4,7;5,4;4,4;4,7;Nodo 16
2024-04-30 13:30:14;5,1;3,7;4,4;5,1;3,7;4,4;Nodo 16
2024-04-30 13:45:08;5,3;3,8;4,5;5,3;3,8;4,5;Nodo 16
2024-04-30 14:00:13;4,8;0,9;2,7;4,8;0,9;2,7;Nodo 16
2024-04-30 14:15:07;1,7;1;1,2;1,7;1;1,2;Nodo 16
2024-04-30 14:30:11;1,8;0,6;1,2;1,8;0,7;1,2;Nodo 16
2024-04-30 14:45:05;2,2;1,7;1,8;2,2;1,7;1,8;Nodo 16
2024-04-30 15:00:14;4;1,7;2,6;4;1,7;2,6;Nodo 16
2024-04-30 15:15:08;2,3;1,6;2;2,4;1,6;2,1;Nodo 16
2024-04-30 15:30:12;3,9;2,4;2,9;3,9;2,4;3;Nodo 16
2024-04-30 15:45:07;3,6;2;2,8;3,6;2;2,8;Nodo 16
2024-04-30 16:00:12;5;3;3,9;5;3;3,9;Nodo 16
2024-04-30 16:15:05;10,5;3,2;4,8;11,4;3,3;4,9;Nodo 16
2024-04-30 16:30:14;3,8;2;3,1;3,8;2;3,1;Nodo 16
2024-04-30 16:45:08;3,5;2,1;2,7;3,5;2,1;2,7;Nodo 16
2024-04-30 17:00:12;3,6;2,6;3;3,6;2,6;3;Nodo 16
2024-04-30 17:15:06;5,6;2,8;4;5,6;2,8;4;Nodo 16
2024-04-30 17:30:11;3,2;2,6;2,8;3,2;2,6;2,8;Nodo 16
2024-04-30 17:45:05;3,9;2,7;3,1;3,9;2,7;3,1;Nodo 16
2024-04-30 18:00:10;4,5;2,9;3,5;4,5;2,9;3,5;Nodo 16
2024-04-30 18:15:13;4,4;2,8;3,5;4,5;2,8;3,5;Nodo 16
2024-04-30 18:30:12;6;3;4,5;6;3;4,5;Nodo 16
2024-04-30 18:45:06;4,8;3,4;3,9;4,8;3,4;3,9;Nodo 16
2024-04-30 19:00:11;4,4;2,8;3,3;4,4;2,8;3,3;Nodo 16
2024-04-30 19:15:05;3;2,1;2,6;3;2,1;2,6;Nodo 16
2024-04-30 19:30:10;3,8;2,5;3;3,8;2,5;3;Nodo 16
2024-04-30 19:45:04;4,5;3,5;4,2;4,5;3,5;4,2;Nodo 16
2024-04-30 20:00:12;4,3;3,4;3,6;4,3;3,4;3,6;Nodo 16
2024-04-30 20:15:06;3,9;3,2;3,5;3,9;3,2;3,5;Nodo 16
2024-04-30 20:30:11;3,7;2,9;3,1;3,7;2,9;3,1;Nodo 16
2024-04-30 20:45:06;3,7;2,8;3,2;3,7;2,8;3,2;Nodo 16
2024-04-30 21:00:10;4,2;3;3,7;4,2;3;3,7;Nodo 16
2024-04-30 21:15:04;4,2;2,8;3,4;4,2;2,8;3,4;Nodo 16
2024-04-30 21:30:17;3,4;2,8;3,1;3,6;2,8;3,1;Nodo 16
2024-04-30 21:45:06;4,2;2,5;3;4,2;2,5;3;Nodo 16
2024-04-30 22:00:11;4,7;3,4;4;4,7;3,4;4;Nodo 16
2024-04-30 22:15:05;5,5;3,7;4,4;5,5;3,7;4,4;Nodo 16
2024-04-30 22:30:10;4,9;3,9;4,4;4,9;3,9;4,4;Nodo 16
2024-04-30 22:45:04;5,4;4;4,5;5,4;4;4,5;Nodo 16
2024-04-30 23:00:08;7,1;4,8;5,8;7,1;4,8;5,8;Nodo 16
2024-04-30 23:15:02;6,3;4,6;5,3;6,3;4,6;5,3;Nodo 16
2024-04-30 23:30:11;6,5;4,5;5,5;6,5;4,5;5,5;Nodo 16
2024-04-30 23:45:06;6,2;5,2;5,7;6,2;5,2;5,7;Nodo 16
2024-05-01 00:00:09;6,7;5,3;5,8;6,7;5,3;5,8;Nodo 16
2024-05-01 00:15:03;7;5,4;6,3;7;5,4;6,3;Nodo 16
2024-05-01 00:30:08;6,4;5;5,7;6,4;5;5,7;Nodo 16
2024-05-01 00:45:03;5,8;4;4,7;5,8;4;4,7;Nodo 16
2024-05-01 01:00:11;3,9;3,1;3,5;4;3,1;3,5;Nodo 16
2024-05-01 01:15:05;4;2,9;3,5;4;2,9;3,5;Nodo 16
2024-05-01 01:30:09;4,9;3,6;4,1;4,9;3,6;4,1;Nodo 16
2024-05-01 01:45:03;5,4;4,2;4,6;5,4;4,2;4,6;Nodo 16
2024-05-01 02:00:08;5,4;4,1;4,7;5,4;4,1;4,7;Nodo 16
2024-05-01 02:15:02;4,4;3,8;4,1;4,4;3,8;4,1;Nodo 16
2024-05-01 02:30:11;4,4;3,7;4,1;4,4;3,7;4,1;Nodo 16
2024-05-01 02:45:01;3,3;2,4;2,8;3,3;2,4;2,8;Nodo 16
2024-05-01 03:00:09;3,7;2,9;3,2;3,7;2,9;3,2;Nodo 16
2024-05-01 03:15:03;3,5;3;3,2;3,5;3;3,2;Nodo 16
2024-05-01 03:30:08;3,5;2,9;3,2;3,5;2,9;3,2;Nodo 16
2024-05-01 03:45:02;3,6;2,9;3,2;3,6;2,9;3,2;Nodo 16
2024-05-01 04:00:07;4;3;3,5;4;3;3,5;Nodo 16
2024-05-01 04:15:01;4,4;3,1;3,8;4,4;3,1;3,8;Nodo 16
2024-05-01 04:30:09;4,2;3,3;3,8;4,2;3,3;3,8;Nodo 16
2024-05-01 04:45:03;4,1;3,2;3,7;4,1;3,2;3,7;Nodo 16
2024-05-01 05:00:06;4,2;2,7;3,3;4,2;2,7;3,3;Nodo 16
2024-05-01 05:15:00;4;3;3,6;4;3;3,6;Nodo 16
2024-05-01 05:30:09;4;3;3,3;4;3;3,3;Nodo 16
2024-05-01 05:45:04;3,8;2,7;3,4;3,8;2,7;3,4;Nodo 16
2024-05-01 06:00:07;5;3,3;3,8;5;3,3;3,8;Nodo 16
2024-05-01 06:15:02;5;3,5;4;5;3,5;4;Nodo 16
2024-05-01 06:30:06;4,5;3,4;4;4,5;3,4;4;Nodo 16
2024-05-01 06:45:00;4,6;3,6;4;4,6;3,6;4;Nodo 16
2024-05-01 07:00:09;4,7;3,7;4,1;4,7;3,7;4,1;Nodo 16
2024-05-01 07:15:03;5,2;3,8;4,4;5,2;3,8;4,4;Nodo 16
2024-05-01 07:30:07;5,8;4,3;5;5,8;4,3;5;Nodo 16
2024-05-01 07:45:02;8,3;5,5;6,4;8,3;5,5;6,4;Nodo 16
2024-05-01 08:00:05;9,6;7,9;8,7;9,6;7,9;8,7;Nodo 16
2024-05-01 08:15:01;11;8;9,2;11;8;9,2;Nodo 16
2024-05-01 08:30:09;9,5;8,1;8,7;9,5;8,1;8,7;Nodo 16
2024-05-01 08:44:59;10,7;7,3;8,7;10,7;7,3;8,7;Nodo 16
2024-05-01 09:00:07;10,7;7,3;9;10,7;7,3;9;Nodo 16
2024-05-01 09:15:01;7,3;5,3;6,4;7,3;5,3;6,4;Nodo 16
2024-05-01 09:30:06;7,8;6,1;6,7;7,8;6,1;6,7;Nodo 16
2024-05-01 09:45:00;7,5;6,3;6,9;7,5;6,3;6,9;Nodo 16
2024-05-01 10:00:05;8;6,2;7,2;8;6,2;7,2;Nodo 16
2024-05-01 10:14:59;8,1;7,3;7,8;8,1;7,3;7,8;Nodo 16
2024-05-01 10:30:07;9,2;7,2;8;9,2;7,2;8;Nodo 16
2024-05-01 10:45:03;8,2;7;7,5;8,2;7;7,5;Nodo 16
2024-05-01 11:00:06;7,7;6,1;7,2;7,7;6,1;7,2;Nodo 16
2024-05-01 11:15:00;8;6,5;7,2;8;6,5;7,2;Nodo 16
2024-05-01 11:30:06;8,5;6,7;7,5;8,5;6,7;7,5;Nodo 16
2024-05-01 11:44:59;7,6;6,6;6,9;7,6;6,6;6,9;Nodo 16
2024-05-01 12:00:08;7,7;5,8;6,3;7,7;5,8;6,3;Nodo 16
2024-05-01 12:15:00;9,9;6,7;7,7;9,9;6,7;7,7;Nodo 16
2024-05-01 12:30:04;8,1;6,6;7,4;8,1;6,6;7,4;Nodo 16
2024-05-01 12:44:58;9,8;7,5;8,3;9,8;7,5;8,3;Nodo 16
2024-05-01 13:00:07;10,5;7,8;9,5;10,5;7,8;9,5;Nodo 16
2024-05-01 13:15:01;10,4;7,9;9,4;10,4;7,9;9,4;Nodo 16
2024-05-01 13:30:06;10,5;9,4;10;10,5;9,4;10;Nodo 16
2024-05-01 13:44:59;10,9;8,4;9,9;10,9;8,4;9,9;Nodo 16
2024-05-01 14:00:04;11,7;9,7;10,3;11,7;9,7;10,3;Nodo 16
2024-05-01 14:14:59;11,4;9,5;10,6;11,4;9,5;10,6;Nodo 16
2024-05-01 14:30:06;12,1;10,9;11,3;12,1;10,9;11,3;Nodo 16
2024-05-01 14:45:01;12;10,3;10,8;12;10,3;10,8;Nodo 16
2024-05-01 15:00:05;11,7;10,4;11,1;11,7;10,4;11,1;Nodo 16
2024-05-01 15:14:59;13,5;11,6;12,4;13,5;11,6;12,4;Nodo 16
2024-05-01 15:30:04;13,1;11,9;12,5;13,1;11,9;12,5;Nodo 16
2024-05-01 15:44:58;13,9;11,3;12;13,9;11,3;12;Nodo 16
2024-05-01 16:00:06;13,2;11,3;12,2;13,2;11,3;12,2;Nodo 16
2024-05-01 16:15:00;13,9;12,1;13;13,9;12,1;13;Nodo 16
2024-05-01 16:30:05;14,7;11,5;12,9;14,7;11,5;12,9;Nodo 16
2024-05-01 16:45:00;15,5;11,6;13;15,5;11,6;13;Nodo 16
2024-05-01 17:00:04;15,3;12,7;14,1;15,3;12,7;14,1;Nodo 16
2024-05-01 17:14:58;14,8;12,1;13,7;14,8;12,1;13,7;Nodo 16
2024-05-01 17:30:02;14,5;10,9;12,5;14,5;10,9;12,5;Nodo 16
2024-05-01 17:44:56;12,2;10,4;11,4;12,2;10,4;11,4;Nodo 16
2024-05-01 18:00:05;7,2;3,2;4,9;7,2;3,2;4,9;Nodo 16
2024-05-01 18:15:00;4;1,9;2,6;4;1,9;2,6;Nodo 16
2024-05-01 18:30:04;2,4;1,8;2,2;2,4;1,8;2,2;Nodo 16
2024-05-01 18:44:58;2,5;2;2,2;2,5;2;2,2;Nodo 16
2024-05-01 19:00:02;3,6;1,5;2,2;3,6;1,5;2,2;Nodo 16
2024-05-01 19:14:59;2,3;1,7;1,9;2,3;1,7;1,9;Nodo 16
2024-05-01 19:30:04;3;1,7;2,2;3;1,7;2,2;Nodo 16
2024-05-01 19:44:58;1,7;0,5;1,1;1,7;0,5;1,1;Nodo 16
2024-05-01 20:00:03;1,6;0,9;1,1;1,9;0,9;1,2;Nodo 16
2024-05-01 20:14:57;2,3;1,2;1,5;2,3;1,2;1,5;Nodo 16
2024-05-01 20:30:01;2,4;1,4;1,9;2,4;1,4;1,9;Nodo 16
2024-05-01 20:44:55;2,5;1,2;1,8;2,5;1,2;1,8;Nodo 16
2024-05-01 21:00:04;3,4;1,9;2,6;3,5;1,9;2,6;Nodo 16
2024-05-01 21:14:58;3,6;2,7;3,1;3,6;2,7;3,1;Nodo 16
2024-05-01 21:30:03;3,9;2,9;3,5;3,9;2,9;3,5;Nodo 16
2024-05-01 21:44:57;4,1;3,1;3,6;4,1;3,1;3,7;Nodo 16
2024-05-01 22:00:02;4,5;3,6;3,9;4,6;3,6;3,9;Nodo 16
2024-05-01 22:14:55;5,6;3,8;4,5;5,6;3,8;4,5;Nodo 16
2024-05-01 22:30:04;6;4,7;5,3;6;4,7;5,3;Nodo 16
2024-05-01 22:44:58;5,3;4,7;4,9;5,3;4,8;4,9;Nodo 16
2024-05-01 23:00:03;5,8;4,8;5,2;5,8;4,8;5,2;Nodo 16
2024-05-01 23:14:57;5,9;4,7;5,4;5,9;4,7;5,4;Nodo 16
2024-05-01 23:30:01;5,8;4,6;5;5,8;4,6;5;Nodo 16
2024-05-01 23:44:55;5,5;4,4;5,1;5,5;4,4;5,1;Nodo 16
2024-05-02 00:00:00;7;5,3;5,9;7;5,3;5,9;Nodo 16
2024-05-02 00:14:54;6,5;5,3;6,1;6,5;5,3;6,1;Nodo 16
2024-05-02 00:30:03;6,4;5,4;6;6,4;5,4;6;Nodo 16
2024-05-02 00:44:57;5,6;4;4,8;5,6;4;4,8;Nodo 16
2024-05-02 01:00:01;5,5;4,1;4,6;5,5;4,1;4,6;Nodo 16
2024-05-02 01:14:55;5;4;4,4;5;4;4,4;Nodo 16
2024-05-02 01:30:00;5,3;3,6;4,6;5,3;3,6;4,6;Nodo 16
2024-05-02 01:44:54;5,4;3,6;4,2;5,4;3,6;4,2;Nodo 16
2024-05-02 02:00:03;4,8;3,7;4,4;4,8;3,7;4,4;Nodo 16
2024-05-02 02:14:57;5,4;3,8;4,4;5,4;3,8;4,4;Nodo 16
2024-05-02 02:30:02;5,1;3,6;4,3;5,1;3,6;4,3;Nodo 16
2024-05-02 02:44:56;4,8;4,1;4,5;4,8;4,1;4,5;Nodo 16
2024-05-02 03:00:00;5,4;4;4,5;5,4;4;4,5;Nodo 16
2024-05-02 03:15:12;4,8;3,8;4,3;4,8;3,8;4,3;Nodo 16
2024-05-02 03:29:59;5,5;4,3;4,7;5,5;4,3;4,7;Nodo 16
2024-05-02 03:44:53;5;4,2;4,5;5;4,2;4,5;Nodo 16
2024-05-02 04:00:00;5,9;4,9;5,1;5,9;4,9;5,1;Nodo 16
2024-05-02 04:14:55;5,7;4,9;5,4;5,7;4,9;5,4;Nodo 16
2024-05-02 04:30:00;6,2;4,7;5,5;6,2;4,7;5,5;Nodo 16
2024-05-02 04:44:54;6,7;5,5;6,2;6,7;5,5;6,2;Nodo 16
2024-05-02 04:59:59;7,1;5,3;6;7,1;5,3;6;Nodo 16
2024-05-02 05:14:53;6,7;5,6;6,1;6,7;5,6;6,1;Nodo 16
2024-05-02 05:30:01;6,8;5,3;6;6,8;5,3;6;Nodo 16
2024-05-02 05:44:56;7,2;5,5;6,2;7,2;5,5;6,2;Nodo 16
2024-05-02 06:00:00;8,6;5,9;6,7;8,6;5,9;6,7;Nodo 16
2024-05-02 06:14:54;7,5;6;6,8;7,5;6;6,8;Nodo 16
2024-05-02 06:29:59;8;6,2;6,7;8;6,2;6,7;Nodo 16
2024-05-02 06:44:53;8,4;6,6;7,4;8,4;6,6;7,4;Nodo 16
2024-05-02 06:59:58;19,5;6,8;10,2;19,5;6,8;10,2;Nodo 16
2024-05-02 07:14:52;12,8;7;9,3;12,8;7;9,3;Nodo 16
2024-05-02 07:29:59;25,7;7,7;11,3;25,7;7,7;11,3;Nodo 16
2024-05-02 07:44:52;10,7;8,8;9,5;10,7;8,8;9,5;Nodo 16
2024-05-02 08:00:01;10,9;8,1;9,6;10,9;8,1;9,6;Nodo 16
2024-05-02 08:14:55;10,2;8,3;9,4;10,2;8,3;9,4;Nodo 16
2024-05-02 08:30:00;9,6;7,7;8,7;9,6;7,7;8,7;Nodo 16
2024-05-02 08:44:54;13,1;9,8;10,7;13,1;9,8;10,7;Nodo 16
2024-05-02 08:59:58;11,3;9,9;10,5;11,3;9,9;10,5;Nodo 16
2024-05-02 09:14:52;11,7;9,1;10,6;11,7;9,1;10,6;Nodo 16
2024-05-02 09:29:57;11,7;8,4;10,2;11,7;8,4;10,2;Nodo 16
2024-05-02 09:44:51;13;10,9;12,1;13;10,9;12,1;Nodo 16
2024-05-02 10:00:00;13,1;10;12;13,1;10;12;Nodo 16
2024-05-02 10:14:54;8,6;4,8;7,4;8,6;4,8;7,4;Nodo 16
2024-05-02 10:29:58;5,8;3,6;4,9;5,8;3,6;4,9;Nodo 16
2024-05-02 10:44:52;5,7;3,9;4,8;5,7;3,9;4,8;Nodo 16
2024-05-02 10:59:57;5,1;4,3;4,6;5,1;4,3;4,6;Nodo 16
2024-05-02 11:14:52;5,2;3,7;4,6;5,2;3,7;4,6;Nodo 16
2024-05-02 11:30:00;5;3,6;4,2;5;3,6;4,2;Nodo 16
2024-05-02 11:44:54;5,1;4;4,3;5,1;4;4,3;Nodo 16
2024-05-02 11:59:58;4,9;3,7;4,3;4,9;3,7;4,3;Nodo 16
2024-05-02 12:14:53;5;3,9;4,5;5;3,9;4,5;Nodo 16
2024-05-02 12:29:57;6,1;3,4;4,5;6,1;3,4;4,5;Nodo 16
2024-05-02 12:44:51;7,7;3,7;4,6;8,6;3,7;4,7;Nodo 16
2024-05-02 12:59:56;6,1;3,6;4,5;6,1;3,6;4,5;Nodo 16
2024-05-02 13:14:51;5;3,7;4,3;5;3,7;4,3;Nodo 16
2024-05-02 13:29:58;5,6;3,7;4,4;5,6;3,7;4,4;Nodo 16
2024-05-02 13:44:53;6,6;4,6;5,4;6,6;4,6;5,4;Nodo 16
2024-05-02 13:59:57;6,5;4,9;5,4;6,5;4,9;5,4;Nodo 16
2024-05-02 14:14:51;8,3;6,5;7,3;8,3;6,5;7,3;Nodo 16
2024-05-02 14:29:56;8;2,9;6,3;8;2,9;6,3;Nodo 16
2024-05-02 14:44:51;2,6;1;1,3;3,2;1;1,4;Nodo 16
2024-05-02 14:59:58;1,8;1,1;1,3;1,8;1,3;1,5;Nodo 16
2024-05-02 15:14:52;1,3;0,7;1;1,8;0,9;1,1;Nodo 16
2024-05-02 15:29:57;0,9;0,5;0,7;0,9;0,5;0,7;Nodo 16
2024-05-02 15:44:51;1;0,6;0,8;1,2;0,6;0,8;Nodo 16
2024-05-02 15:59:56;1;0,4;0,7;1,1;0,5;0,7;Nodo 16
2024-05-02 16:14:50;1;0,5;0,7;1,3;0,6;0,8;Nodo 16
2024-05-02 16:29:55;1,4;0,6;0,9;1,5;0,7;0,9;Nodo 16
2024-05-02 16:44:49;1,2;0,6;0,8;1,4;0,6;0,9;Nodo 16
2024-05-02 16:59:57;1,2;0,5;0,8;1,3;0,5;0,9;Nodo 16
2024-05-02 17:14:51;1,7;0,6;0,9;1,7;0,6;0,9;Nodo 16
2024-05-02 17:29:56;2,3;0,9;1,5;2,3;0,9;1,5;Nodo 16
2024-05-02 17:44:50;3,5;2;3;3,6;2;3;Nodo 16
2024-05-02 17:59:55;4,2;3,3;3,7;4,2;3,3;3,7;Nodo 16
2024-05-02 18:14:49;4,9;1,7;3,1;4,9;1,7;3,1;Nodo 16
2024-05-02 18:29:57;2,3;1;1,6;2,3;1;1,6;Nodo 16
2024-05-02 18:44:51;5,1;2,8;3,7;5,1;2,8;3,7;Nodo 16
2024-05-02 18:59:56;5;2,8;3,8;5;2,8;3,8;Nodo 16
2024-05-02 19:14:50;4,4;3,3;3,6;4,4;3,3;3,7;Nodo 16
2024-05-02 19:29:55;4;2,6;3;4;2,6;3;Nodo 16
2024-05-02 19:44:49;4,8;2,5;3,4;4,8;2,5;3,4;Nodo 16
2024-05-02 19:59:54;4;2,6;3,2;4;2,6;3,2;Nodo 16
2024-05-02 20:14:48;3,9;2,4;3,1;3,9;2,4;3,1;Nodo 16
2024-05-02 20:29:56;3,4;2,2;2,9;3,4;2,3;2,9;Nodo 16
2024-05-02 20:44:51;4;2,4;3;4;2,4;3;Nodo 16
2024-05-02 20:59:55;5;2,4;3,2;5;2,4;3,2;Nodo 16
2024-05-02 21:14:50;3,8;2;2,7;3,8;2,1;2,7;Nodo 16
2024-05-02 21:29:54;2,7;1,8;2,3;3,1;1,8;2,3;Nodo 16
2024-05-02 21:44:48;2,9;2,1;2,4;2,9;2,1;2,4;Nodo 16
2024-05-02 21:59:56;3,3;2;2,3;3,3;2;2,3;Nodo 16
2024-05-02 22:14:51;2,9;2,3;2,5;2,9;2,3;2,5;Nodo 16
2024-05-02 22:29:55;2,8;2,1;2,4;2,8;2,1;2,4;Nodo 16
2024-05-02 22:44:50;3;2,4;2,6;3,2;2,4;2,6;Nodo 16
